시군명,업종구분명,시설명,대표자명,교습과정명,전화번호,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
수원시,교습소,서용남스즈키음악교습소,서용남,음악,031-215-3078,16699,경기도 수원시 영통구 영통동 967-2번지 극동.풍림 아파트 203호 204호,,37.2494933,127.067748
수원시,교습소,아마빌레음악교습소,남궁나원,음악,031-233-2332,16558,경기도 수원시 권선구 권선동 1267번지 벽산한성아파트 벽산한성아파트 상가동 2층 202호,,37.2497692,127.0302261
수원시,교습소,프라임과학교습소,강복형,보습,031-268-5551,,경기도 수원시 장안구 정자천로173번길 21   투대일타운 6층 603호 (정자동),,,
수원시,교습소,송인옥피아노교습소,송인옥,음악,031-216-1515,16485,경기도 수원시 팔달구 인계동 159번지 선경3단지아파트 2층 5호,,37.2751858,127.0358615
수원시,교습소,이표현미술교습소,이수경,미술,,16399,경기도 수원시 권선구 호매실동 453-6번지 쌍용아파트 상가 201동,,37.2678723,126.952397
수원시,교습소,박찬욱서예,박찬욱,서예,,,경기도 수원시 권선구 세류로 52 (세류동),,,
수원시,학원,리틀피아니스트음악학원,,음악,031-213-0428,16533,경기도 수원시 팔달구 인계동 371-1번지 삼성아파트 상가 2층 201호 202호,,37.2721582,127.0366156
수원시,학원,이지희음악학원,이지희,음악,031-297-2985,16382,경기도 수원시 권선구 금곡동 520번지 금곡엘지아파트 401호 일부,,37.2751522,126.9336529
수원시,학원,정자신세계음악학원,이영란,음악,031-269-4761,16317,"경기도 수원시 장안구 정자동 887-1번지 두견마을,영남·우방·한솔아파트 204호",,37.2902374,126.9975026
수원시,학원,영재사관보습학원,이기환,보습,031-224-5767,16550,경기도 수원시 권선구 권선동 1240번지 현대아파트 상가 309 310 311호 3층,,37.2532365,127.036641
수원시,학원,두견칸타빌레음악학원,차명희,음악,031-244-8253,16317,"경기도 수원시 장안구 정자동 887-1번지 두견마을,영남·우방·한솔아파트 2층",,37.2902374,126.9975026
수원시,학원,맑은소리음악학원,신수희,음악,031-224-0042,16461,"경기도 수원시 팔달구 매산로2가 90번지 대한대우아파트 308,309호",,37.2656305,127.004449
수원시,학원,엘지모짜르트음악학원,방용순,음악,031-205-2501,16687,경기도 수원시 영통구 망포동 686번지 GS 1차 아파트 303호 304호,,37.2366065,127.0535601
수원시,학원,우만제넥스학원,권경자,보습,031-253-0074,16231,경기도 수원시 팔달구 우만동 300번지 주공4단지아파트 4층1 2호,,37.2913695,127.0308952
수원시,학원,영재스터디학원,김경은,보습,031-236-5630,16658,경기도 수원시 권선구 세류동 1147번지 미영아파트 상가동 3층 302~303호,,37.2481319,127.0143897
수원시,학원,키움음악학원,배은희,음악,031-215-4070,16532,경기도 수원시 영통구 매탄동 176번지 현대힐스테이트아파트 현대힐스테이트아파트상가2 302호,,37.2711031,127.0396705
수원시,학원,온누리학원,장미영,보습,031-890-0105,16323,경기도 수원시 장안구 천천동 482번지 비단마을 신명아파트 상가동 301호 302 303호,,37.3018138,126.9816773
수원시,학원,케이아트미술학원,권규희,미술,,16493,경기도 수원시 팔달구 우만동 600번지 월드메르디앙 아파트 201호,,37.2804843,127.0344431
수원시,학원,아름드리독서실,김준희,독서실(유아/초·중·고),031-294-0008,16361,경기도 수원시 장안구 율전동 375-2번지 율전이안아파트상가1동 2층전체,,37.2966474,126.9669493
수원시,학원,피엔엘어학원,노윤민,실용외국어(유아/초·중·고),,16426,경기도 수원시 권선구 구운동 463번지 강남아파트유치원동 4층전체,,37.2814315,126.9761239
수원시,학원,맑은음음악학원,유선영,음악,031-269-2299,16319,경기도 수원시 장안구 정자동 883-6번지 꽃뫼노을마을 신안아파트 202호,,37.2930664,126.9931492
수원시,학원,아이비플러스학원,김정기,보습,,16692,"경기도 수원시 영통구 망포동 488번지 늘푸른 벽산아파트 301호, 302호, 306호",,37.2398559,127.0606961
수원시,학원,굿쌤학원,김정자,보습,031-253-0300,16247,경기도 수원시 팔달구 지동 138-3번지 진우아파트상가동 2층 201호,,37.2801529,127.0258395
수원시,학원,대원음악미술학원,이묘희,,031-223-1566,16559,경기도 수원시 권선구 권선동 1274번지 신동아.대원아파트 3층,,37.2484623,127.0320065
수원시,학원,우리음악학원,이영미,음악,031-233-9784,16658,경기도 수원시 권선구 세류동 1147번지 미영아파트상가동 2층,,37.2481319,127.0143897
수원시,학원,금빛음악학원,조은정,음악,031-269-1020,16332,경기도 수원시 장안구 정자동 870-1번지 백설마을현대.코오롱아파트 2층,,37.2961474,126.9880623
수원시,학원,탑예그린음악학원,,음악,031-295-1981,16610,경기도 수원시 권선구 탑동 860번지 수원탑동우방파크타운 우방아파트 상가동 201호,,37.2677354,126.9741446
수원시,학원,윤선생우리집앞영어교실수원파장학원,이수연,보습,031-269-4637,16205,경기도 수원시 장안구 파장동 281번지 익주아파트 102동 상가동 201호,,37.3103753,126.9964521
수원시,학원,예음음악학원,김은희,음악,031-212-1212,16537,경기도 수원시 영통구 매탄동 810-3번지 삼성아파트 상가동 203호 2층,,37.2657682,127.0419452
수원시,학원,수정음악학원,이란숙,음악,031-269-4177,16334,경기도 수원시 장안구 정자동 872-1번지 풍림아파트 상가동 2층 203 204 205호,,37.298013,126.9934757
수원시,학원,더클래스학원,이상혁,보습,031-211-3444,16713,"경기도 수원시 영통구 영통동 1054-3번지 신명?한국아파트상가동 204호,205호,206호",,37.2680716,127.0839422
수원시,학원,세류칼리아앤폴리아학원,김현,보습,031-221-0029,16461,경기도 수원시 팔달구 매산로2가 90번지 대한대우아파트 2층,,37.2656305,127.004449
수원시,교습소,영통풍림해법수학교습소,유주현,보습,031-8013-2832,16699,"경기도 수원시 영통구 영통동 967-2번지 극동.풍림아파트 상가동 213,214호",,37.2494933,127.067748
수원시,교습소,_과통하는수학교습소,김민철,보습,031-2025-945,16713,경기도 수원시 영통구 영통동 1054-3번지 한국아파트,,37.2680716,127.0839422
수원시,교습소,강반석영어교습소,강반석,보습,,16319,경기도 수원시 장안구 정자동 882-5번지 꽃뫼노을마을한국아파트 지하주차장 209호,,37.292093,126.9905893
수원시,교습소,펀다빈치미술교습소,김임옥,미술,031-257-6924,16438,경기도 수원시 팔달구 화서동 250-4번지 블루밍 푸른숲아파트 상가 3동 201호,,37.2824256,126.9999727
수원시,교습소,향기있는피아노교습소,조윤성,음악,031-217-0402,,상가 103호  경기도 수원시 영통구 인계로189번길 119-1,,,
수원시,교습소,칸타피아노교습소,정남주,음악,031-214-4079,16536,경기도 수원시 영통구 매탄동 908번지 주공4단지아파트 1층,,37.2675438,127.0402551
수원시,교습소,지곡서실서예교습소,오영애,서예,,16542,경기도 수원시 영통구 매탄동 1217번지 한국아파트 한국2차아파트상가동 206호,,37.2673777,127.0510554
수원시,교습소,니코니코일본어교습소,황미화,보습,,16424,경기도 수원시 팔달구 화서동 730번지 꽃뫼버들마을 코오롱아파트 106호,,37.2846494,126.9821783
수원시,교습소,엘케이영어교습소,이한이,보습,031-202-6978,16700,경기도 수원시 영통구 영통동 971-1번지 벽적골롯데아파트 벽적골롯데아파트제생활편익시설동 115호,,37.2471535,127.0623022
수원시,교습소,대월칸타빌레피아노교습소,이은혜,음악,031-246-4631,16327,경기도 수원시 장안구 정자동 913번지 대월마을 주공아파트 상가동 203호,,37.3002918,126.9857268
수원시,교습소,위트니영어교습소,최혜란,보습,,16584,경기도 수원시 권선구 권선동 1199-1번지 두산동아아파트 상가동 203호 2층,,37.2494098,127.0255597
수원시,교습소,세연피아노교습소,최명희,음악,,16697,"경기도 수원시 영통구 영통동 963-2번지 신성.신안.쌍용.진흥아파트 신성,신안,쌍용,진흥아파트 상가동 104-1호",,37.254297,127.0654752
수원시,교습소,예원칸타빌레음악교습소,위소영,음악,,16583,경기도 수원시 권선구 권선동 1185-1번지 권선삼성아파트 상가동 204호,,37.253519,127.0230585
수원시,교습소,정자동뮤즈피아노교습소,변미란,음악,031-268-1424,16330,경기도 수원시 장안구 정자동 919번지 청솔한라아파트 상가동 2층 205호,,37.2939573,126.9837546
수원시,교습소,스케치미술교습소,김경옥,미술,,16649,경기도 수원시 권선구 고색동 306-1번지 거산아파트상가 107호,,37.247825,126.9860318
수원시,교습소,통감독서논술교습소,박현숙,보습,031-291-7283,16414,경기도 수원시 권선구 구운동 889번지 청구아파트 상가동 1층 103호,,37.2855406,126.9778704
수원시,교습소,선일아카데미수학,고군종,보습,031-225-5845,16558,경기도 수원시 권선구 권선동 1267번지 벽산한성아파트 상가411-204,,37.2497692,127.0302261
수원시,교습소,소율피아노교습소,서수연,음악,031-205-0715,16700,경기도 수원시 영통구 영통동 969-1번지 삼성태영아파트 상가202호,,37.2491891,127.0636901
수원시,교습소,다사랑피아노,공혜준,음악,031-253-0527,16452,경기도 수원시 팔달구 고등로7번길 10-2 (),,,
수원시,교습소,푸른솔미술,백준기,미술,031-202-5504,16699,경기도 수원시 영통구 영통동 966-2번지 신나무실건영아파트 상가 105호,,37.2510152,127.0693048
수원시,교습소,씨엔엔영어교습소,김영근,보습,031-268-0502,16329,경기도 수원시 장안구 천천동 531번지 현대성우우방아파트 203호,,37.2967596,126.9844532
수원시,교습소,지지이천재영어교습소,남은숙,보습,031-293-9075,16649,경기도 수원시 권선구 고색동 291번지 대원아파트 상가동 107호전체,,37.2484374,126.9841155
수원시,교습소,명피아노,박명진,음악,031-232-2823,,경기도 수원시 권선구 효원로88번길 20-4 (),,,
수원시,교습소,김경숙피아노,김경숙,음악,,16272,경기도 수원시 장안구 팔달로 215 (영화동),,,
수원시,교습소,정소애피아노,정소애,음악,,,경기도 수원시 장안구 이목로5번길 58  (이목동),,,
수원시,교습소,창현꽃꽂이,장창기,꽃꽂이,031-243-9301,16303,경기도 수원시 장안구 경수대로983번길 11-3 A동 2층 (송죽동),,,
수원시,교습소,윤희성피아노,윤희성,음악,031-257-4447,16439,경기도 수원시 팔달구 화서동 84-1번지 칠성아파트,,37.2812633,127.0035923
수원시,교습소,그리심미술,장용자,미술,031-226-2197,16461,경기도 수원시 팔달구 매산로2가 90번지 대한대우아파트 306호,,37.2656305,127.004449
수원시,교습소,우리피아노,김혜주,음악,031-255-3758,,경기도 수원시 팔달구 팔달로79번길 20 (),,,
수원시,교습소,샘내피아노,주희순,음악,031-271-3578,16324,경기도 수원시 장안구 천천동 565번지 삼호진덕아파트상가 삼호진덕아파트 상가 206호,,37.3019301,126.9773912
수원시,교습소,신재미난미술교습소,장선영,미술,031-268-3709,16330,경기도 수원시 장안구 정자동 919번지 청솔마을 한라아파트 상가동 207호,,37.2939573,126.9837546
수원시,교습소,삼성영어교습소,정재인,보습,,16395,경기도 수원시 권선구 호매실동 377번지 호매실GS아파트 201호,,37.2672893,126.9589813
수원시,교습소,원영어교습소,원형경,보습,,16690,"경기도 수원시 영통구 망포동 718번지 센트럴하이츠아파트 60, 403-2호",,37.2426857,127.0596051
수원시,교습소,청명상상미술교습소,김민경,미술,,16709,경기도 수원시 영통구 영통동 1046-1번지 청명마을삼성아파트 상가동 205호 일부(좌측),,37.2549376,127.0793629
수원시,교습소,메르센수학교습소,류승리,보습,031-267-0999,16550,"경기도 수원시 권선구 권선동 1238번지 삼천리권선2차아파트상가동 205호,206호",,37.2541823,127.0378588
수원시,교습소,예쁜손피아노음악교습소,김지희,음악,,16319,경기도 수원시 장안구 정자동 882-5번지 꽃뫼노을마을한국아파트 상가동 202호,,37.292093,126.9905893
수원시,교습소,튼튼영어마스터클럽망포영어교습소,우수진,보습,,16692,경기도 수원시 영통구 망포동 488번지 늘푸른 벽산아파트 벽산아파트 후문 상가동 103호,,37.2398559,127.0606961
수원시,교습소,나무와새미술교습소,이수현,미술,,16695,경기도 수원시 영통구 영통동 1093번지 영통3차 풍림아이원아파트 104호,,37.2444934,127.0662222
수원시,교습소,신미레음악교습소,곽재은,보습,,16323,경기도 수원시 장안구 천천동 569번지 천천일성아파트 상가동 2층 201호,,37.3010116,126.9797601
수원시,교습소,피아노이야기호매실음악교습소,손명희,음악,031-293-7716,16628,경기도 수원시 권선구 호매실동 1020-20번지 수원호매실휴먼시아16단지아파트 상가동 103호,,37.2609355,126.9551748
수원시,교습소,티오피탑영어교습소,이성택,보습,,16359,경기도 수원시 장안구 율전동 319번지 신일아파트 신일아파트 상가동 206호,,37.2995668,126.9670945
수원시,교습소,능률쥬니어랩매탄영어교습소,유헌숙,보습,031-2140-581,16537,경기도 수원시 영통구 매탄동 810-4번지 성일아파트 성일아파트 상가-1 2층 4호,,37.2652359,127.0439968
수원시,교습소,본베토벤음악교습소,박계희,음악,,16425,경기도 수원시 팔달구 화서동 700번지 꽃뫼양지마을 현대아파트 상가동 202호 일부,,37.2870646,126.9852787
수원시,교습소,그림별쎄라미술교습소,이훈이,미술,,16435,경기도 수원시 팔달구 화서동 650번지 화서4단지주공아파트 내 나상가 101호,,37.2842093,126.9925302
수원시,교습소,케이잉글리시영어교습소,최우영,보습,,16535,경기도 수원시 영통구 매탄동 894번지 주공5단지아파트,,37.266211,127.0378305
수원시,교습소,윤아뜰리에미술교습소,박윤희,미술,070-7556-1004,16496,경기도 수원시 팔달구 우만동 30-3번지 주공아파트 우만주공2단지상가 206호,,37.2787613,127.0412754
수원시,교습소,도우즈인투잉글리쉬영어교습소,박동휘,보습,,16713,경기도 수원시 영통구 영통동 1054-3번지 신명.한국아파트 301 302호,,37.2680716,127.0839422
수원시,교습소,신동안피아노교습소,홍경신,음악,,16234,경기도 수원시 팔달구 우만동 498번지 풍림아파트 상가 가동 201호,,37.2879003,127.0321119
수원시,교습소,매탄리틀모짜르트피아노교습소,김현아,음악,,16542,경기도 수원시 영통구 매탄동 1217-7번지 매탄3차삼성아파트 상가동 2층 202호,,37.2658734,127.0501976
수원시,교습소,이해법수학베스트타운점교습소,이성미,보습,,16325,경기도 수원시 장안구 천천동 511번지 베스트타운경남아파트 202호,,37.2980114,126.9808099
수원시,교습소,상지수학교습소,김양지,보습,031-204-9119,16692,경기도 수원시 영통구 망포동 488번지 늘푸른 벽산아파트 늘푸른벽산아파트 주상가동 203호,,37.2398559,127.0606961
수원시,교습소,스타영어교습소,김경숙,보습,,16708,경기도 수원시 영통구 영통동 955-1번지 황골마을 주공1단지아파트 가상가동 202호 오른쪽일부,,37.2628215,127.0795851
수원시,교습소,박공예,김유숙,공예,,,경기도 수원시 팔달구 고등로 27-1 (),,,
수원시,교습소,피카소와미창조미술이야기교습소,이유진,미술,031-221-7180,16560,경기도 수원시 권선구 권선동 1265번지 보성유원아파트 1동 203,,37.2488507,127.0280279
수원시,교습소,곽옥기미술,곽옥기,미술,031-213-4076,16536,경기도 수원시 영통구 매탄동 908번지 매탄주공4단지아파트 상가동 1층 일부,,37.2675438,127.0402551
수원시,교습소,꼬마손피아노,정옥진,음악,031-206-9585,16697,경기도 수원시 영통구 영통동 964-5번지 신나무실아파트 상가 나동 102호,,37.2521267,127.0632529
수원시,교습소,뉴베토벤피아노교습소,김은정,음악,031-217-1646,16537,경기도 수원시 영통구 매탄동 810-4번지 성일아파트 상가 2층 3호,,37.2652359,127.0439968
수원시,교습소,파란꿈미술교습소,이은경,미술,031-205-4430,16699,경기도 수원시 영통구 영통동 967-2번지 극동.풍림아파트 210호,,37.2494933,127.067748
수원시,교습소,청명해법수학교습소,이은실,보습,031-202-1617,16713,경기도 수원시 영통구 영통동 1054-3번지 한국신명아파트 상가 228호 229호,,37.2680716,127.0839422
수원시,교습소,네모미술교습소,조명순,미술,031-247-7962,16295,경기도 수원시 장안구 조원동 881번지 한일타운아파트상가 상가 207호,,37.3054287,127.0083638
수원시,교습소,소망피아노,이영춘,음악,031-244-9294,,경기도 수원시 장안구 서부로 2060 (천천동),,,
수원시,교습소,미화피아노,진미화,음악,031-256-3709,,"경기도 수원시 팔달구 매산로2가 25-12,1층 (매산로1가)",,,
수원시,교습소,고려웅변,김동철,웅변,031-247-1190,,경기도 수원시 권선구 경수대로1110-17 (세류동),,,
수원시,교습소,윤정피아노,이춘보,음악,031-233-3623,,경기도 수원시 팔달구 매봉로27번길 11 1L (매탄동),,,
수원시,교습소,점프드럼교습소,김종민,음악,,16698,경기도 수원시 영통구 영통동 973-3번지 두산우성한신아파트 상가1동 203호,,37.2477677,127.0591693
수원시,교습소,인계선경이해법수학교습소,전경옥,보습,031-214-9005,16485,경기도 수원시 팔달구 인계동 159번지 선경아파트 상가동 2층 202호,,37.2751858,127.0358615
수원시,교습소,주산셈바른셈교습소,이영애,보습,,16583,경기도 수원시 권선구 권선동 1185번지 신명아파트 110호,,37.2539607,127.021537
수원시,교습소,강남피아노의숲교습소,김길순,음악,031-294-5695,16426,경기도 수원시 권선구 구운동 463번지 강남아파트 상가동 202,,37.2814315,126.9761239
수원시,교습소,다솜이미술교습소,전윤정,미술,031-216-3557,16496,경기도 수원시 팔달구 우만동 129-1번지 현대아파트 상가 202 203호,,37.2810419,127.0378938
수원시,교습소,해법정자삼환수학교습소,신영미,보습,031-268-3544,16332,경기도 수원시 장안구 정자동 880-3번지 백설마을 삼환 나우빌 아파트 상가204호,,37.2936787,126.9892019
수원시,교습소,알찬수학교습소,공경숙,보습,031-298-9369,16422,경기도 수원시 팔달구 화서동 713번지 엘지아파트 2층,,37.2880099,126.980452
수원시,교습소,점프기타교습소,박형균,음악,,16700,경기도 수원시 영통구 영통동 970-5번지 벽적골9단지 주공아파트 가상가동 1층 102호,,37.2485209,127.0665524
수원시,교습소,유정피아노교습소,이혜린,음악,031-267-0623,16569,경기도 수원시 권선구 세지로112번길 25-27   1층 일부 (권선동),,,
수원시,교습소,블루밍미술교습소,민한나,미술,031-890-8352,16692,경기도 수원시 영통구 망포동 488번지 늘푸른 벽산아파트 303호,,37.2398559,127.0606961
수원시,교습소,해법영어제니교실교습소,박민영,보습,031-236-6944,16537,경기도 수원시 영통구 매탄동 810-3번지 삼성아파트 삼성아파트 상가동 212호,,37.2657682,127.0419452
수원시,교습소,클래식앤재즈피아노교습소,박지은,음악,,16560,경기도 수원시 권선구 권선동 1265번지 보성유원푸른마을아파트 206호,,37.2488507,127.0280279
수원시,교습소,해법중국어쨔오잉교습소,박소영,보습,031-203-5905,16695,경기도 수원시 영통구 영통동 1093번지 풍림아이원아파트 201호 202호,,37.2444934,127.0662222
수원시,교습소,임경신피아노,임경신,음악,,16441,경기도 수원시 팔달구 팔달로99번길 7 (),,,
수원시,교습소,와우음악교습소,송현주,음악,070-7522-0747,16550,경기도 수원시 권선구 권선동 1240번지 현대아파트 현대아파트 상가동 1층 105호,,37.2532365,127.036641
수원시,교습소,모네미술,홍미경,미술,031-206-0339,16699,경기도 수원시 영통구 영통동 966-2번지 건영2차아파트 상가 103호,,37.2510152,127.0693048
수원시,교습소,예원피아노,심옥자,음악,031-233-8603,16465,경기도 수원시 팔달구 매산로126번길 13 (),,,
수원시,교습소,소망피아노,심미영,음악,031-242-7254,16504,경기도 수원시 영통구 창룡대로 470  (이의동),,,
수원시,교습소,유진피아노,김경섭,음악,031-211-0040,,"경기도 수원시 팔달구 동말로48번길 66 2층 (고등동, 영림아파트상가)",,,
수원시,교습소,매탄힐스해법중국어교습소,정윤연,보습,,16532,"경기도 수원시 영통구 매탄동 176번지 현대힐스테이트아파트 상가1, 303호 일부(우측)",,37.2711031,127.0396705
수원시,교습소,쎈수학러닝센터장안교습소,이미정,보습,,16330,경기도 수원시 장안구 정자동 919번지 청솔마을 한라 아파트 202호,,37.2939573,126.9837546
수원시,교습소,명수학교습소,최명숙,보습,,16709,경기도 수원시 영통구 영통동 1046-1번지 청명마을삼성아파트 상가동 205호 일부(우측),,37.2549376,127.0793629
수원시,교습소,마스터제이영어교습소,정재식,보습,,16634,경기도 수원시 권선구 오목천동 381번지 청구2차아파트상가 203호,,37.243521,126.9615986
수원시,교습소,플레이라우드기타교습소,김한범,음악,,16692,"경기도 수원시 영통구 망포동 488번지 늘푸른 벽산아파트 상가동 304호, 305호",,37.2398559,127.0606961
수원시,교습소,더함미술교습소,최승환,미술,,16423,경기도 수원시 팔달구 화서동 706번지 꽃뫼버들마을 진흥아파트 상가동 103호 일부,,37.2889025,126.9838348
수원시,교습소,이샘이해법수학교습소,이현선,보습,,16319,경기도 수원시 장안구 정자동 882-5번지 꽃뫼노을마을한국아파트 상가동 504호,,37.292093,126.9905893
수원시,교습소,에스와이에스수학교습소,배선영,보습,,16340,경기도 수원시 장안구 정자동 401번지 동신아파트 동신아파트상가동 2층 13호,,37.3027616,126.9956407
수원시,교습소,명작미술정자교습소,강지영,보습,,16315,경기도 수원시 장안구 정자동 29-1번지 신미주아파트 상가101호,,37.295094,126.9980324
수원시,교습소,예담화실미술교습소,박근희,음악,,16698,경기도 수원시 영통구 영통동 973-3번지 두산.우성.한신아파트 상가2동 2층 201호,,37.2477677,127.0591693
수원시,교습소,책읽는미술관영통교습소,김선아,미술,031-203-8020,16697,"경기도 수원시 영통구 영통동 963-2번지 신성.신안.쌍용.진흥아파트 신성,신안,쌍용,진흥아파트 상가동 2층 209호",,37.254297,127.0654752
수원시,교습소,대교솔루니논술교습소,서은영,보습,,16713,"경기도 수원시 영통구 영통동 1054-3번지 신명·한국아파트 신명한국아파트 상가동 309,310호",,37.2680716,127.0839422
수원시,교습소,삼정피카소미술교습소,오도경,미술,031-419-0960,16375,경기도 수원시 권선구 당수동 221-4번지 삼정아파트 상가동 201호,,37.2902589,126.9437887
수원시,교습소,아르떼피아노교습소,강지윤,음악,031-291-2559,16709,경기도 수원시 영통구 영통동 1048-5번지 청명마을주공아파트가상가 102호,,37.2585143,127.0799752
수원시,교습소,이화가야금교습소,노명희,음악,031-258-8516,,경기도 수원시 장안구 정자천로173번길 21   투대일타운 706호 (정자동),,,
수원시,교습소,혜성음악교습소,진유경,음악,,16625,경기도 수원시 권선구 고색동 887-56번지 고색2차태산아파트 상가 2층,,37.2516263,126.9800119
수원시,교습소,순수미술교습소,정도아,미술,031-226-3915,16583,경기도 수원시 권선구 권선동 1186번지 삼천리1차아파트 상가동 301,,37.2519059,127.0240838
수원시,교습소,씨알논술교습소,박경자,보습,031-227-5867,16424,경기도 수원시 팔달구 화서동 730번지 꽃뫼버들마을 코오롱아파트 상가동 101호,,37.2846494,126.9821783
수원시,교습소,영재독서논술교습소,정복자,보습,031-203-0364,16700,경기도 수원시 영통구 영통동 970-5번지 벽적골9단지 주공아파트 가상가동 202호,,37.2485209,127.0665524
수원시,교습소,고등수학교습소,김영월,보습,,,"경기도 수원시 팔달구 동말로48번길 66 203호 206호 (고등동, 영림아파트)",,,
수원시,교습소,조이엘음악교습소,이현주,음악,031-273-3466,,205 206호,,,
수원시,교습소,미래수학교습소,유윤희,보습,031-253-9783,16438,경기도 수원시 팔달구 화서동 11-41번지 벽산아파트 상가 2층 207호,,37.283624,127.0034457
수원시,교습소,삼호당서예,이경수,서예,031-215-9815,16266,경기도 수원시 장안구 수원천로392번길 75-2 (),,,
수원시,교습소,우리들피아노교습소,우수분,음악,031-241-7377,16328,경기도 수원시 장안구 정자동 914번지 대월마을 대림진흥아파트 단지내상가 202호,,37.3004003,126.9887044
수원시,교습소,오즈피아노음악교습소,최정혜,음악,031-205-9674,16688,경기도 수원시 영통구 망포동 683번지 망포마을현대2차아이파크아파트상가 203호,,37.2400495,127.0509704
수원시,교습소,한아름피아노,최숙향,음악,031-242-8348,16221,경기도 수원시 장안구 연무동 258-43번지 동우아파트,,37.292542,127.0258094
수원시,교습소,소생피아노,원은경,음악,031-232-7247,,경기도 수원시 권선구 효원로88번길 16-3 (),,,
수원시,교습소,에스더피아노,김수옥,음악,031-246-2432,,"경기도 수원시 장안구 경수대로994번길 134 (송죽동,마포구이촌)",,,
수원시,교습소,이화주산,박연옥,주산,031-236-2555,16528,경기도 수원시 영통구 매탄동 1199번지 원천성일아파트 7L,,37.2708805,127.0561424
수원시,교습소,요셉피아노,양효순,음악,031-232-6888,16533,경기도 수원시 영통구 매탄동 164-10번지 우성아파트,,37.2731579,127.0380254
수원시,교습소,한희피아노,배희연,음악,031-235-9394,16656,경기도 수원시 권선구 덕영대로1108-1 (세류동),,,
수원시,교습소,언덕위에미술,김현숙,미술,031-293-4932,16395,경기도 수원시 권선구 호매실동 377번지 호매실GS아파트 208호,,37.2672893,126.9589813
수원시,교습소,비상잉글리시아이세류중앙살아있는진짜영어교습소,김선이,보습,031-226-5905,,"경기도 수원시 팔달구 세류로 60 , 205호 (세류동,엘에이치수원센트럴타운1단지상가동)",,,
수원시,교습소,장쌤수학교습소,장동수,보습,,16395,경기도 수원시 권선구 호매실동 377번지 호매실GS아파트상가301동 204호,,37.2672893,126.9589813
수원시,교습소,수지스영어전문교습소,김성은,보습,,16362,경기도 수원시 장안구 율전동 408-9번지 청도아파트,,37.2963146,126.9689006
수원시,교습소,고운그림미술교습소,신수희,미술,,16461,경기도 수원시 팔달구 매산로2가 90번지 대한대우아파트 상가1 210호,,37.2656305,127.004449
수원시,교습소,송희미술교습소,김미희,미술,,16537,경기도 수원시 영통구 매탄동 810-3번지 삼성아파트,,37.2657682,127.0419452
수원시,교습소,비상잉글리시권선중앙영어교습소,박선,보습,,16550,"경기도 수원시 권선구 권선동 1238번지 삼천리권선2차아파트상가동 205호,206호",,37.2541823,127.0378588
수원시,교습소,맛있는놀이미술교습소,한선희,보습,,16438,경기도 수원시 팔달구 화서동 250-4번지 블루밍 푸른숲 아파트 104호,,37.2824256,126.9999727
수원시,교습소,열림독서심리지도교습소,최영실,보습,,16324,경기도 수원시 장안구 천천동 565번지 삼호진덕아파트 201호,,37.3019301,126.9773912
수원시,교습소,왈츠피아노음악교습소,이수자,음악,,16363,"경기도 수원시 장안구 율전동 468번지 삼성아파트 301호, 302호",,37.2919807,126.969004
수원시,교습소,딜라이트바둑교습소,노성권,바둑,,16537,경기도 수원시 영통구 매탄동 810-3번지 삼성아파트,,37.2657682,127.0419452
수원시,교습소,다울피아노교습소,김민아,음악,031-298-6002,16650,경기도 수원시 권선구 고색동 915번지 우림필유 2층 우림필유아파트상가동 203호 전체,,37.2476884,126.9782548
수원시,교습소,뮤엠영어선일교습소,강재은,보습,,16558,경기도 수원시 권선구 권선동 1267번지 벽산한성아파트 벽산한성아파트 상가동 207호,,37.2497692,127.0302261
수원시,교습소,아트힐미술교습소,김병주,미술,,16532,"경기도 수원시 영통구 매탄동 176번지 현대힐스테이트아파트 현대힐스테이트아파트 유치원, 학원 201호 일부",,37.2711031,127.0396705
수원시,교습소,모차르트플룻교습소,이명자,음악,031-296-1904,16537,경기도 수원시 영통구 매탄동 810-4번지 매탄성일아파트 상가동 3층1호,,37.2652359,127.0439968
수원시,교습소,제이미의영어회화교습소,유해미,보습,031-256-2802,16340,경기도 수원시 장안구 정자동 401번지 동신아파트1단지 2층 9호,,37.3027616,126.9956407
수원시,교습소,이주덕서예,이주덕,서예,,,경기도 수원시 팔달구 팔달로 65 (),,,
수원시,교습소,그레이스미술교습소,김은혜,미술,031-271-3255,16323,경기도 수원시 장안구 천천동 566번지 현대아파트 201호,,37.302372,126.979004
수원시,교습소,정음피아노,이금숙,음악,031-214-1005,16543,경기도 수원시 영통구 매탄동 1352번지 신매탄위브하늘채아파트 나동상가 204호,,37.2615156,127.0413117
수원시,교습소,영주산,윤인호,주산,,16452,경기도 수원시 팔달구 고등로7번길 10-2 (),,,
수원시,교습소,홍미술교습소,방종관,미술,031-202-8465,16699,경기도 수원시 영통구 영통동 968번지 동보.신명아파트 309호,,37.2508823,127.0652469
수원시,교습소,엔젤미술,김경희,미술,031-246-1466,16349,경기도 수원시 장안구 파장로100번길 10 (),,,
수원시,교습소,아마데우스피아노,김경숙,음악,031-202-1591,16707,경기도 수원시 영통구 영통동 957-6번지 삼익.벽산 아파트 205호,,37.2576255,127.074913
